uniqueID,drugName,condition,rating,date,usefulCount
28297,Lexapro,Depression,7,41893,25
28298,Lexapro,Anxiety,10,41893,132
28299,Lexapro,Anxiety,10,41890,80
28300,Lexapro,Anxiety,8,41890,77
28301,Lexapro,Anxiety,10,41887,167
28302,Lexapro,Major Depressive Disorde,4,41884,20
28304,Lexapro,Anxiety,10,41883,89
28305,Lexapro,Depression,8,41876,77
28307,Lexapro,Generalized Anxiety Disorde,8,41870,43
28308,Lexapro,Anxiety,8,41870,70
28309,Lexapro,Generalized Anxiety Disorde,9,41863,87
28310,Lexapro,Depression,1,41856,79
28311,Lexapro,Depression,10,41961,141
28312,Lexapro,Generalized Anxiety Disorde,10,41959,78
28313,Lexapro,Depression,7,41959,64
28314,Lexapro,Depression,1,41959,38
28315,Lexapro,Depression,6,41958,32
28316,Lexapro,Depression,9,41957,65
28318,Lexapro,Depression,10,41956,77
28320,Lexapro,Depression,10,41951,129
28323,Lexapro,Major Depressive Disorde,10,41940,41
28324,Lexapro,Generalized Anxiety Disorde,9,41938,88
28325,Lexapro,Anxiety,10,41936,73
28326,Lexapro,Major Depressive Disorde,6,41934,29
28327,Lexapro,Generalized Anxiety Disorde,10,41931,210
28328,Lexapro,Depression,9,41930,89
28329,Lexapro,Generalized Anxiety Disorde,10,41930,86
28331,Lexapro,Anxiety,9,41926,102
28332,Lexapro,Generalized Anxiety Disorde,9,41926,79
28333,Lexapro,Anxiety,10,41921,156
28334,Lexapro,Anxiety,7,41920,78
28336,Lexapro,Depression,10,41753,96
28337,Lexapro,Generalized Anxiety Disorde,10,41752,188
28338,Lexapro,Depression,10,41738,158
28339,Lexapro,Generalized Anxiety Disorde,9,41735,77
28340,Lexapro,Generalized Anxiety Disorde,4,41734,42
28341,Lexapro,Generalized Anxiety Disorde,10,41731,180
28343,Lexapro,Generalized Anxiety Disorde,9,41726,43
28344,Lexapro,Anxiety,8,41719,66
28345,Lexapro,Depression,10,41714,164
28347,Lexapro,Anxiety,8,41711,35
28348,Lexapro,Anxiety,10,41710,65
28350,Lexapro,Depression,8,41699,265
28352,Lexapro,Anxiety,10,41695,219
28353,Lexapro,Anxiety,6,41693,49
28354,Lexapro,Depression,10,41690,129
28355,Lexapro,Depression,10,41686,46
28356,Lexapro,Depression,2,41685,58
28357,Lexapro,Depression,4,41683,65
28358,Lexapro,Depression,6,41679,36
28359,Lexapro,Anxiety,9,41671,188
28360,Lexapro,Depression,8,41670,60
28361,Lexapro,Depression,9,41854,112
28362,Lexapro,Depression,1,41853,34
28363,Lexapro,Anxiety,9,41851,70
28364,Lexapro,Depression,7,41850,82
28365,Lexapro,Anxiety,10,41850,108
28369,Lexapro,Depression,8,41833,31
28370,Lexapro,Depression,8,41827,58
28372,Lexapro,Generalized Anxiety Disorde,10,41811,226
28373,Lexapro,Generalized Anxiety Disorde,10,41811,29
28374,Lexapro,Depression,7,41801,59
28375,Lexapro,Generalized Anxiety Disorde,9,41800,123
28376,Lexapro,Anxiety,10,41794,115
28377,Lexapro,Generalized Anxiety Disorde,1,41794,48
28378,Lexapro,Generalized Anxiety Disorde,9,41793,51
28379,Lexapro,Major Depressive Disorde,10,41786,132
28380,Lexapro,Depression,1,41783,39
28382,Lexapro,Anxiety,10,41781,39
28384,Lexapro,Depression,10,41754,122
28385,Lexapro,Anxiety,10,41753,135
28386,Lexapro,Generalized Anxiety Disorde,10,41562,92
28387,Lexapro,Generalized Anxiety Disorde,2,41558,33
28388,Lexapro,Anxiety,10,41557,65
28389,Lexapro,Depression,10,41556,179
28391,Lexapro,Anxiety,3,41549,31
28394,Lexapro,Depression,9,41542,94
28395,Lexapro,Depression,6,41542,36
28396,Lexapro,Anxiety,10,41541,87
28397,Lexapro,Depression,10,41540,28
28398,Lexapro,Anxiety,9,41540,52
28399,Lexapro,Generalized Anxiety Disorde,9,41533,188
28401,Lexapro,Depression,6,41530,50
28402,Lexapro,Generalized Anxiety Disorde,9,41529,99
28403,Lexapro,Depression,8,41527,81
28404,Lexapro,Generalized Anxiety Disorde,10,41525,90
28405,Lexapro,Anxiety,10,41523,82
28406,Lexapro,Anxiety,10,41515,67
28408,Lexapro,Generalized Anxiety Disorde,9,41513,74
28409,Lexapro,Generalized Anxiety Disorde,10,41511,143
28413,Lexapro,Generalized Anxiety Disorde,10,41665,141
28415,Lexapro,Depression,10,41642,107
28416,Lexapro,Generalized Anxiety Disorde,10,41636,155
28421,Lexapro,Generalized Anxiety Disorde,9,41619,107
28422,Lexapro,Anxiety,9,41618,30
28423,Lexapro,Generalized Anxiety Disorde,9,41616,99
28424,Lexapro,Anxiety,10,41608,99
28425,Lexapro,Depression,10,41604,212
28426,Lexapro,Generalized Anxiety Disorde,10,41602,160
28427,Lexapro,Depression,6,41602,46
28428,Lexapro,Anxiety,10,41596,184
28430,Lexapro,Generalized Anxiety Disorde,9,41586,78
28432,Lexapro,Depression,8,41582,76
28433,Lexapro,Anxiety,9,41582,60
28434,Lexapro,Generalized Anxiety Disorde,9,41573,92
28435,Lexapro,Depression,3,41566,37
28436,Lexapro,Anxiety,8,41508,50
28438,Lexapro,Generalized Anxiety Disorde,9,41502,86
28441,Lexapro,Anxiety,7,41494,34
28443,Lexapro,Anxiety,10,41491,71
28444,Lexapro,Depression,10,41484,72
28446,Lexapro,Anxiety,10,41480,89
28450,Lexapro,Depression,10,41475,43
28451,Lexapro,Anxiety,10,41474,93
28453,Lexapro,Anxiety,9,41472,16
28454,Lexapro,Bipolar Disorde,10,41471,103
28462,Lexapro,Anxiety,7,41455,30
28463,Lexapro,Anxiety,8,41454,62
28464,Lexapro,Obsessive Compulsive Disorde,10,41447,90
28466,Lexapro,Generalized Anxiety Disorde,9,41443,61
28467,Lexapro,Anxiety,7,41435,45
28469,Lexapro,Depression,7,41427,79
28470,Lexapro,Anxiety,10,41422,73
28471,Lexapro,Anxiety,10,41421,51
28472,Lexapro,Anxiety,9,41419,71
28476,Lexapro,Anxiety,9,41413,66
28477,Lexapro,Anxiety,10,41412,24
28478,Lexapro,Obsessive Compulsive Disorde,10,41409,47
28480,Lexapro,Depression,10,41396,55
28481,Lexapro,Generalized Anxiety Disorde,10,41396,155
28482,Lexapro,Anxiety,10,41390,69
28484,Lexapro,Anxiety,9,41388,76
28485,Lexapro,Anxiety,10,41388,44
28486,Lexapro,Anxiety,8,41386,48
28487,Lexapro,Anxiety,9,41385,24
28489,Lexapro,Anxiety,9,41383,11
28490,Lexapro,Anxiety,10,41382,76
28491,Lexapro,Depression,9,41376,147
28492,Lexapro,Bipolar Disorde,10,41374,59
28494,Lexapro,Anxiety,10,41372,36
28495,Lexapro,Depression,10,41371,69
28496,Lexapro,Anxiety,10,41367,41
28498,Lexapro,Anxiety,10,41362,72
28499,Lexapro,Anxiety,7,41360,72
28501,Lexapro,Bipolar Disorde,10,41355,77
28502,Lexapro,Depression,3,41353,24
28503,Lexapro,Depression,3,41349,28
28504,Lexapro,Anxiety,2,41336,18
28505,Lexapro,Bipolar Disorde,5,41332,27
28506,Lexapro,Anxiety,10,41332,44
28507,Lexapro,Depression,10,41329,59
28508,Lexapro,Anxiety,10,41328,62
28509,Lexapro,Anxiety,10,41324,28
28510,Lexapro,Anxiety,8,41319,46
28512,Lexapro,Depression,10,41316,72
28516,Lexapro,Anxiety,10,41313,103
28517,Lexapro,Generalized Anxiety Disorde,9,41313,98
28518,Lexapro,Depression,10,41311,89
28519,Lexapro,Generalized Anxiety Disorde,9,41311,62
28520,Lexapro,Anxiety,8,41310,45
28521,Lexapro,Depression,10,41310,51
28523,Lexapro,Depression,10,41308,75
28525,Lexapro,Depression,8,41291,76
28526,Lexapro,Depression,7,41290,53
28527,Lexapro,Anxiety,9,41290,16
28528,Lexapro,Depression,8,41289,68
28530,Lexapro,Anxiety,10,41286,65
28532,Lexapro,Generalized Anxiety Disorde,8,41283,30
28533,Lexapro,Anxiety,1,41282,36
28534,Lexapro,Obsessive Compulsive Disorde,10,41281,235
28535,Lexapro,Anxiety,10,41276,92
28536,Lexapro,Anxiety,10,40810,26
28539,Lexapro,Anxiety,9,40799,19
28540,Lexapro,Depression,5,40792,13
28542,Lexapro,Depression,8,40790,5
28544,Lexapro,Anxiety,10,40785,36
28545,Lexapro,Anxiety,9,40781,17
28546,Lexapro,Anxiety,7,40778,27
28547,Lexapro,Depression,9,40777,36
28549,Lexapro,Anxiety,1,40767,7
28550,Lexapro,Depression,9,40764,27
28551,Lexapro,Anxiety,5,40763,3
28552,Lexapro,Generalized Anxiety Disorde,10,40763,85
28554,Lexapro,Anxiety,9,40761,5
28556,Lexapro,Anxiety,9,40756,13
28557,Lexapro,Depression,7,40752,15
28558,Lexapro,Anxiety,2,40752,8
28559,Lexapro,Depression,4,40750,5
28560,Lexapro,Anxiety,10,40750,32
28562,Lexapro,Anxiety,9,40974,16
28563,Lexapro,Anxiety,2,40974,8
28564,Lexapro,Anxiety,8,40965,13
28567,Lexapro,Depression,10,40951,50
28568,Lexapro,Depression,7,40950,29
28570,Lexapro,Anxiety,7,40940,12
28571,Lexapro,Anxiety,9,40936,17
28572,Lexapro,Anxiety,8,40933,14
28574,Lexapro,Anxiety,2,40930,7
28576,Lexapro,Depression,10,40928,63
28577,Lexapro,Anxiety,8,40925,19
28578,Lexapro,Anxiety,8,40919,10
28579,Lexapro,Premenstrual Dysphoric Disorde,9,40914,46
28580,Lexapro,Anxiety,9,40912,34
28581,Lexapro,Anxiety,9,40911,30
28582,Lexapro,Anxiety,10,40908,36
28584,Lexapro,Generalized Anxiety Disorde,8,40891,27
28585,Lexapro,Depression,7,40891,21
28586,Lexapro,Depression,9,40582,23
28587,Lexapro,Anxiety,10,40581,30
28589,Lexapro,Depression,8,40564,12
28592,Lexapro,Depression,9,40560,17
28593,Lexapro,Anxiety,3,40556,5
28594,Lexapro,Depression,10,40555,23
28596,Lexapro,Bipolar Disorde,8,40553,34
28598,Lexapro,Anxiety,9,40546,22
28600,Lexapro,Depression,8,40532,7
28601,Lexapro,Anxiety,9,40530,3
28602,Lexapro,Anxiety,10,40520,19
28603,Lexapro,Anxiety,5,40505,7
28604,Lexapro,Generalized Anxiety Disorde,9,40505,32
28605,Lexapro,Generalized Anxiety Disorde,10,40502,42
28606,Lexapro,Depression,10,40500,19
28607,Lexapro,Depression,9,40494,32
28608,Lexapro,Depression,7,40484,8
28610,Lexapro,Bipolar Disorde,9,40479,51
28611,Lexapro,Depression,8,40746,13
28612,Lexapro,Anxiety,9,40745,11
28613,Lexapro,Obsessive Compulsive Disorde,8,40738,26
28617,Lexapro,Depression,10,40717,18
28619,Lexapro,Anxiety,9,40704,7
28620,Lexapro,Anxiety,1,40703,16
28621,Lexapro,Anxiety,8,40700,7
28622,Lexapro,Anxiety,8,40698,8
28623,Lexapro,Obsessive Compulsive Disorde,10,40697,147
28624,Lexapro,Depression,9,40694,16
28626,Lexapro,Depression,9,40689,17
28627,Lexapro,Depression,7,40687,6
28628,Lexapro,Anxiety,1,40680,3
28630,Lexapro,Bipolar Disorde,3,40677,20
28632,Lexapro,Generalized Anxiety Disorde,9,40675,57
28633,Lexapro,Anxiety,9,40661,11
28634,Lexapro,Depression,6,40661,2
28635,Lexapro,Depression,5,40658,6
28636,Lexapro,Obsessive Compulsive Disorde,6,41115,30
28638,Lexapro,Generalized Anxiety Disorde,10,41102,75
28639,Lexapro,Depression,8,41094,42
28640,Lexapro,Depression,1,41087,22
28641,Lexapro,Depression,10,41077,24
28643,Lexapro,Anxiety,10,41066,60
28644,Lexapro,Generalized Anxiety Disorde,9,41063,33
28646,Lexapro,Depression,10,41052,83
28648,Lexapro,Depression,10,41043,42
28654,Lexapro,Bipolar Disorde,10,41012,51
28657,Lexapro,Anxiety,8,41004,20
28658,Lexapro,Anxiety,4,41004,13
28659,Lexapro,ibromyalgia,6,40990,3
28660,Lexapro,Anxiety,10,40987,16
28663,Lexapro,Depression,10,40646,38
28664,Lexapro,Anxiety,9,40644,35
28666,Lexapro,Depression,10,40639,16
28667,Lexapro,Depression,3,40637,5
28668,Lexapro,Generalized Anxiety Disorde,10,40632,26
28669,Lexapro,Generalized Anxiety Disorde,10,40630,114
28670,Lexapro,Depression,1,40627,7
28671,Lexapro,Depression,6,40626,10
28672,Lexapro,Anxiety,7,40623,12
28675,Lexapro,Bipolar Disorde,7,40617,19
28676,Lexapro,Depression,8,40616,6
28677,Lexapro,Generalized Anxiety Disorde,9,40613,33
28678,Lexapro,Anxiety,3,40608,4
28679,Lexapro,Anxiety,6,40608,13
28681,Lexapro,Anxiety,1,40591,13
28682,Lexapro,Anxiety,9,40590,22
28683,Lexapro,Depression,9,40589,24
28685,Lexapro,Depression,8,40587,10
28687,Lexapro,Depression,8,41271,100
28689,Lexapro,Anxiety,9,41265,80
28692,Lexapro,Anxiety,10,41252,41
28693,Lexapro,Depression,10,41247,123
28694,Lexapro,ibromyalgia,9,41241,16
28695,Lexapro,Anxiety,3,41236,30
28696,Lexapro,Anxiety,8,41231,50
28697,Lexapro,Obsessive Compulsive Disorde,10,41227,100
28698,Lexapro,Depression,10,41216,81
28699,Lexapro,Anxiety,10,41214,38
28700,Lexapro,Generalized Anxiety Disorde,10,41209,52
28701,Lexapro,Obsessive Compulsive Disorde,10,41206,105
28702,Lexapro,Generalized Anxiety Disorde,10,41183,272
28706,Lexapro,Depression,2,41165,34
28707,Lexapro,Anxiety,9,41132,38
28708,Lexapro,Depression,10,41128,127
28709,Lexapro,Depression,4,41127,18
28711,Lexapro,Anxiety,10,40889,22
28713,Lexapro,Depression,9,40880,31
28714,Lexapro,Anxiety,8,40879,15
28718,Lexapro,Depression,3,40860,31
28719,Lexapro,Generalized Anxiety Disorde,10,40860,46
28720,Lexapro,Depression,9,40858,14
28721,Lexapro,Generalized Anxiety Disorde,10,40856,58
28722,Lexapro,Depression,9,40855,27
28723,Lexapro,Depression,9,40854,39
28724,Lexapro,Anxiety,1,40851,15
28725,Lexapro,Depression,2,40844,22
28730,Lexapro,Depression,9,40824,29
28732,Lexapro,Depression,10,40823,44
28734,Lexapro,Anxiety,10,40816,15
28735,Lexapro,Anxiety,8,40815,9
28736,Lexapro,Anxiety,9,40476,10
28738,Lexapro,Bipolar Disorde,2,40473,56
28740,Lexapro,Generalized Anxiety Disorde,10,40471,170
28741,Lexapro,ibromyalgia,9,40470,50
28742,Lexapro,Anxiety,3,40465,7
28743,Lexapro,Anxiety,10,40456,32
28744,Lexapro,Anxiety,4,40454,7
28745,Lexapro,Generalized Anxiety Disorde,8,40454,21
28747,Lexapro,Anxiety,7,40448,6
28750,Lexapro,Depression,9,40441,23
28752,Lexapro,Anxiety,2,40420,5
28753,Lexapro,Anxiety,9,40412,14
28755,Lexapro,Anxiety,8,40409,72
28759,Lexapro,Generalized Anxiety Disorde,5,40399,16
28760,Lexapro,Anxiety,9,40398,8
28762,Lexapro,Anxiety,9,40279,14
28764,Lexapro,Depression,5,40272,14
28766,Lexapro,Generalized Anxiety Disorde,8,40265,30
28767,Lexapro,Depression,10,40263,67
28768,Lexapro,Anxiety,4,40262,22
28771,Lexapro,Depression,8,40248,28
28774,Lexapro,Depression,5,40239,27
28775,Lexapro,Depression,8,40238,9
28776,Lexapro,Anxiety,9,40237,16
28778,Lexapro,Anxiety,10,40223,13
28779,Lexapro,Depression,7,40216,18
28780,Lexapro,Depression,8,40213,9
28781,Lexapro,Depression,10,40212,44
28782,Lexapro,Anxiety,10,40211,16
28785,Lexapro,Depression,10,40203,21
28786,Lexapro,Generalized Anxiety Disorde,9,40199,104
28787,Lexapro,Depression,4,40196,19
28788,Lexapro,Bipolar Disorde,9,40194,26
28789,Lexapro,Depression,5,40191,20
28790,Lexapro,Anxiety,8,40186,10
28791,Lexapro,Depression,10,40184,115
28792,Lexapro,Generalized Anxiety Disorde,5,40175,26
28794,Lexapro,Generalized Anxiety Disorde,9,40151,66
28795,Lexapro,Anxiety,7,40150,10
28796,Lexapro,Generalized Anxiety Disorde,10,40147,41
28797,Lexapro,Depression,8,40141,56
28798,Lexapro,Anxiety,9,40139,42
28799,Lexapro,Depression,7,40137,14
28800,Lexapro,Depression,10,40135,234
28801,Lexapro,Anxiety,1,40135,5
28802,Lexapro,Depression,10,40135,35
28803,Lexapro,Premenstrual Dysphoric Disorde,9,40135,42
28804,Lexapro,Depression,9,40134,272
28805,Lexapro,Bipolar Disorde,7,40133,11
28806,Lexapro,Depression,10,40132,22
28809,Lexapro,Depression,1,40121,30
28811,Lexapro,Depression,8,40388,20
28812,Lexapro,Depression,8,40386,8
28813,Lexapro,ibromyalgia,6,40386,40
28814,Lexapro,Anxiety,4,40386,7
28815,Lexapro,Depression,9,40383,15
28818,Lexapro,Anxiety,1,40374,18
28819,Lexapro,Bipolar Disorde,3,40369,9
28820,Lexapro,Anxiety,9,40361,12
28821,Lexapro,Anxiety,10,40345,63
28822,Lexapro,Anxiety,9,40345,17
28823,Lexapro,Depression,8,40333,17
28824,Lexapro,Depression,9,40331,26
28825,Lexapro,Anxiety,6,40331,15
28826,Lexapro,Anxiety,8,40330,20
28827,Lexapro,Depression,9,40326,29
28828,Lexapro,Depression,9,40318,50
28829,Lexapro,Depression,8,40315,23
28831,Lexapro,Generalized Anxiety Disorde,10,40309,105
28832,Lexapro,Anxiety,10,40307,21
28834,Lexapro,Depression,7,40298,17
28835,Lexapro,Generalized Anxiety Disorde,9,40285,42
28836,Lexapro,Anxiety,10,40114,34
28838,Lexapro,Depression,1,40112,15
28839,Lexapro,Anxiety,8,40108,27
28841,Lexapro,Anxiety,1,40106,26
28842,Lexapro,Anxiety,8,40105,18
28843,Lexapro,Anxiety,10,40104,53
28845,Lexapro,Depression,7,40102,19
28847,Lexapro,Anxiety,5,40086,10
28849,Lexapro,Depression,7,40080,4
28850,Lexapro,Depression,9,40072,458
28851,Lexapro,Depression,7,40071,12
28852,Lexapro,Depression,9,40070,36
28853,Lexapro,Bipolar Disorde,3,40067,7
28854,Lexapro,Anxiety,4,40066,8
28855,Lexapro,Depression,8,40057,15
28856,Lexapro,Anxiety,9,40057,14
28857,Lexapro,Anxiety,10,40056,23
28858,Lexapro,Anxiety,8,40054,13
28859,Lexapro,ibromyalgia,9,40051,69
28860,Lexapro,Depression,8,40051,21
28861,Lexapro,Depression,3,39897,23
28862,Lexapro,Generalized Anxiety Disorde,10,39892,114
28863,Lexapro,Depression,9,39890,78
28865,Lexapro,Depression,8,39881,376
28866,Lexapro,Anxiety,8,39879,24
28867,Lexapro,Generalized Anxiety Disorde,10,39875,156
28868,Lexapro,Depression,8,39875,67
28870,Lexapro,Depression,2,39871,30
28872,Lexapro,Depression,8,39865,29
28873,Lexapro,Anxiety,10,39860,20
28875,Lexapro,Depression,7,39850,31
28878,Lexapro,Generalized Anxiety Disorde,8,39846,36
28880,Lexapro,Bipolar Disorde,10,39840,21
28884,Lexapro,ibromyalgia,10,39815,83
28887,Lexapro,Depression,10,40042,18
28888,Lexapro,Generalized Anxiety Disorde,10,40040,23
28890,Lexapro,Generalized Anxiety Disorde,8,40029,28
28891,Lexapro,Anxiety,10,40028,50
28894,Lexapro,Anxiety,10,40022,47
28895,Lexapro,Depression,8,40019,11
28896,Lexapro,Depression,1,40017,24
28899,Lexapro,Anxiety,2,40006,9
28900,Lexapro,ibromyalgia,10,40002,73
28901,Lexapro,Anxiety,10,40002,137
28902,Lexapro,Depression,9,40002,15
28904,Lexapro,Bipolar Disorde,7,40000,15
28907,Lexapro,Anxiety,7,39984,11
28908,Lexapro,Anxiety,8,39983,28
28910,Lexapro,Generalized Anxiety Disorde,10,39980,129
28911,Lexapro,Anxiety,3,39980,10
28912,Lexapro,Depression,6,39978,15
28914,Lexapro,Anxiety,9,39968,80
28915,Lexapro,Bipolar Disorde,5,39966,13
28916,Lexapro,Anxiety,9,39966,59
28917,Lexapro,Depression,9,39959,19
28919,Lexapro,Depression,8,39942,20
28920,Lexapro,Depression,2,39939,13
28921,Lexapro,Anxiety,9,39937,26
28922,Lexapro,Generalized Anxiety Disorde,4,39934,27
28923,Lexapro,Anxiety,10,39934,29
28925,Lexapro,Bipolar Disorde,3,39928,8
28926,Lexapro,Generalized Anxiety Disorde,8,39925,40
28927,Lexapro,Anxiety,6,39924,17
28932,Lexapro,Depression,7,39909,34
28934,Lexapro,Anxiety,9,39909,113
28935,Lexapro,Anxiety,9,39902,66
28936,Lexapro,Anxiety,9,39813,20
28938,Lexapro,Depression,10,39807,29
28939,Lexapro,Bipolar Disorde,10,39797,16
28940,Lexapro,Anxiety,10,39796,19
28941,Lexapro,Depression,9,39792,27
28942,Lexapro,Anxiety,9,39788,38
28943,Lexapro,Depression,7,39782,20
28944,Lexapro,Anxiety,8,39776,85
28945,Lexapro,Anxiety,9,39774,14
28947,Lexapro,Depression,8,39772,29
28950,Lexapro,Anxiety,9,39754,44
28951,Lexapro,Depression,6,39753,19
28952,Lexapro,Depression,8,39748,117
28953,Lexapro,Anxiety,9,39745,29
28955,Lexapro,Depression,9,39727,22
28956,Lexapro,Depression,9,39727,33
28957,Lexapro,Depression,9,39719,18
28958,Lexapro,Anxiety,9,39694,70
28959,Lexapro,Premenstrual Dysphoric Disorde,10,39692,130
28960,Lexapro,Depression,10,39685,47
28961,Opcicon One-Step,Emergency Contraception,3,42853,0
28963,Opcicon One-Step,Emergency Contraception,10,42556,6
28965,Hydroquinone,Dermatological Disorders,1,42742,5
28966,Hydroquinone,Dermatological Disorders,3,42320,15
28967,Hydroquinone,Dermatological Disorders,2,41907,16
28969,Hydroquinone,Dermatological Disorders,1,40004,89
28971,Lexapro,Anxiety,10,39541,71
28972,Lexapro,Anxiety,9,39535,186
28973,Lexapro,Anxiety,8,39533,100
28974,Lexapro,Anxiety,7,39529,33
28978,Lexapro,Depression,9,39525,109
28980,Lexapro,Depression,8,39509,145
28981,Lexapro,Depression,7,39503,31
28982,Lexapro,Depression,6,39503,23
28992,Lexapro,Anxiety,10,39682,78
28993,Lexapro,Depression,9,39682,44
28994,Lexapro,Anxiety,10,39675,237
28996,Lexapro,Anxiety,10,39656,305
28997,Lexapro,Anxiety,9,39655,31
28998,Lexapro,Anxiety,10,39653,56
28999,Lexapro,Depression,9,39649,46
29000,Lexapro,Anxiety,10,39638,76
29001,Lexapro,Anxiety,9,39632,27
29002,Lexapro,Depression,9,39624,118
29003,Lexapro,Depression,10,39620,211
29004,Lexapro,Depression,7,39615,118
29007,Lexapro,Anxiety,10,39595,152
29009,Lexapro,Depression,9,39581,35
29010,Lexapro,Depression,10,39581,72
29011,Lexapro,Depression,9,39576,32
29012,Lexapro,Anxiety,7,39573,18
29013,Lexapro,Depression,9,39565,129
29014,Lexapro,Depression,10,39553,77
29015,Lexapro,Depression,10,39553,263
29019,GaviLyte-N,Bowel Preparation,10,42409,8
29020,GaviLyte-N,Bowel Preparation,3,42264,4
29021,GaviLyte-N,Bowel Preparation,10,41487,6
29023,GaviLyte-N,Constipation Chronic,10,41255,12
29024,Moexipril,High Blood Pressure,8,40903,2
29025,Moexipril,High Blood Pressure,8,40342,3
29027,Topiramate,Obesity,9,43073,1
29030,Topiramate,Migraine Prevention,4,43068,1
29033,Topiramate,Diabetic Peripheral Neuropathy,1,43057,2
29036,Topiramate,Bulimia,10,43055,1
29037,Topiramate,Migraine Prevention,8,43048,3
29040,Topiramate,Migraine Prevention,10,43044,0
29041,Topiramate,Obesity,5,43043,5
29044,Topiramate,Migraine Prevention,10,43031,1
29045,Topiramate,Migraine Prevention,1,43026,1
29046,Topiramate,Bulimia,1,43024,3
29047,Topiramate,Obesity,8,43023,9
29050,Topiramate,Seizure Prevention,1,43011,1
29051,Topiramate,Bipolar Disorde,3,42879,8
29052,Topiramate,Migraine Prevention,7,42875,19
29053,Topiramate,Migraine Prevention,8,42874,7
29057,Topiramate,Obesity,10,42865,82
29059,Topiramate,Migraine Prevention,8,42861,16
29060,Topiramate,Seizure Prevention,1,42861,6
29062,Topiramate,Migraine Prevention,2,42857,20
